"Year","predicted","std.error","conf.low","conf.high","Race","Sexual_Orientation","Gender","strata","strata2","state"
"2011",25.82,0.148624690164188,20.64,31.78,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","46 States"
"2011",19.81,0.0791382976996543,17.46,22.39,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","46 States"
"2011",50.24,0.128362130338678,43.98,56.5,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","46 States"
"2011",45.27,0.148683122664534,38.2,52.54,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","46 States"
"2011",35.66,0.145162729715905,29.43,42.42,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","46 States"
"2011",10.59,0.0943170181755343,8.96,12.47,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","46 States"
"2011",33.73,0.146626253510388,27.63,40.42,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","46 States"
"2011",28.88,0.146384958009858,23.36,35.1,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","46 States"
"2011",22.33,0.145712867606251,17.77,27.67,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","46 States"
"2011",19.51,0.0784482038661607,17.21,22.04,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","46 States"
"2011",42.6,0.134169383535436,36.33,49.12,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","46 States"
"2011",40.19,0.151548407770879,33.3,47.49,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","46 States"
"2011",32.48,0.14398886810703,26.62,38.94,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","46 States"
"2013",9.29,0.022142757582572,8.93,9.66,"White","Heterosexual","Male","White-Male","Heterosexual-Male","46 States"
"2013",37.41,0.0765791680702488,33.96,40.98,"White","Bisexual","Male","White-Male","Bisexual-Male","46 States"
"2013",30.19,0.0834376836280002,26.86,33.75,"White","Homosexual","Male","White-Male","Homosexual-Male","46 States"
"2013",24.04,0.0788270306558256,21.33,26.98,"White","Othersexual","Male","White-Male","Othersexual-Male","46 States"
"2013",15.19,0.0179494759398236,14.75,15.65,"White","Heterosexual","Female","White-Female","Heterosexual-Female","46 States"
"2013",54.76,0.0455607563705264,52.54,56.96,"White","Bisexual","Female","White-Female","Bisexual-Female","46 States"
"2013",44.28,0.0863962372679865,40.15,48.49,"White","Homosexual","Female","White-Female","Homosexual-Female","46 States"
"2013",34,0.0703197597144227,30.98,37.16,"White","Othersexual","Female","White-Female","Othersexual-Female","46 States"
"2013",9.3,0.0665242948025749,8.25,10.46,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","46 States"
"2013",32.86,0.137167188984122,27.22,39.04,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","46 States"
"2013",27.41,0.141491489719645,22.25,33.26,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","46 States"
"2013",19.94,0.132235750411775,16.12,24.4,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","46 States"
"2013",13.97,0.0565231420508903,12.7,15.36,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","46 States"
"2013",42.67,0.123051603723306,36.9,48.64,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","46 States"
"2013",39,0.147893191116274,32.37,46.08,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","46 States"
"2013",27.49,0.123938867764426,22.92,32.59,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","46 States"
"2013",9.37,0.0410817032727,8.71,10.08,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","46 States"
"2013",30.09,0.111642094132376,25.7,34.88,"Black","Bisexual","Male","Black-Male","Bisexual-Male","46 States"
"2013",29.84,0.108964370936565,25.57,34.49,"Black","Homosexual","Male","Black-Male","Homosexual-Male","46 States"
"2013",19.11,0.117602420204718,15.8,22.93,"Black","Othersexual","Male","Black-Male","Othersexual-Male","46 States"
"2013",15.27,0.0338025081487581,14.43,16.14,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","46 States"
"2013",37.56,0.0658758135593745,34.58,40.63,"Black","Bisexual","Female","Black-Female","Bisexual-Female","46 States"
"2013",34.22,0.0959730679722042,30.12,38.57,"Black","Homosexual","Female","Black-Female","Homosexual-Female","46 States"
"2013",30.5,0.0976484850248903,26.6,34.7,"Black","Othersexual","Female","Black-Female","Othersexual-Female","46 States"
"2013",10.4,0.0396880793166624,9.69,11.14,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","46 States"
"2013",39.71,0.099493955208667,35.15,44.46,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","46 States"
"2013",30.9,0.106335276899848,26.63,35.51,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","46 States"
"2013",30.45,0.0972076765346974,26.57,34.63,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","46 States"
"2013",18.33,0.0321316155245045,17.41,19.29,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","46 States"
"2013",44.49,0.0651545165225404,41.36,47.66,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","46 States"
"2013",42.67,0.105223846074842,37.72,47.77,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","46 States"
"2013",38.18,0.0885078456267666,34.18,42.35,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","46 States"
"2013",11.2,0.062915639471361,10.03,12.49,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","46 States"
"2013",40.47,0.122942373848997,34.82,46.38,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","46 States"
"2013",33.71,0.132060385340777,28.19,39.71,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","46 States"
"2013",26,0.132715692377709,21.31,31.31,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","46 States"
"2013",20.3,0.0495513585053037,18.77,21.91,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","46 States"
"2013",48.73,0.0908250524646908,44.31,53.18,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","46 States"
"2013",43.88,0.128407889240641,37.81,50.14,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","46 States"
"2013",38.23,0.116886041754241,32.98,43.76,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","46 States"
"2013",11.07,0.0687190251785488,9.81,12.47,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","46 States"
"2013",40.98,0.130892494379876,34.95,47.3,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","46 States"
"2013",33.44,0.135463441639608,27.81,39.58,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","46 States"
"2013",24.79,0.126622153683595,20.46,29.7,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","46 States"
"2013",19.54,0.0599799676849694,17.75,21.45,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","46 States"
"2013",44.57,0.106708021601098,39.48,49.78,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","46 States"
"2013",42.8,0.134074469701767,36.52,49.32,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","46 States"
"2013",34.91,0.129397560132704,29.39,40.87,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","46 States"
"2015",9.26,0.0203729948903333,8.93,9.6,"White","Heterosexual","Male","White-Male","Heterosexual-Male","46 States"
"2015",34.87,0.062314596438723,32.15,37.69,"White","Bisexual","Male","White-Male","Bisexual-Male","46 States"
"2015",29.77,0.073590402465006,26.84,32.87,"White","Homosexual","Male","White-Male","Homosexual-Male","46 States"
"2015",22.58,0.0717230572594407,20.22,25.13,"White","Othersexual","Male","White-Male","Othersexual-Male","46 States"
"2015",15.92,0.0165108690331159,15.49,16.36,"White","Heterosexual","Female","White-Female","Heterosexual-Female","46 States"
"2015",53.24,0.0367215904118226,51.45,55.03,"White","Bisexual","Female","White-Female","Bisexual-Female","46 States"
"2015",44.32,0.0716646874114509,40.89,47.81,"White","Homosexual","Female","White-Female","Homosexual-Female","46 States"
"2015",35.85,0.0534692158078148,33.47,38.29,"White","Othersexual","Female","White-Female","Othersexual-Female","46 States"
"2015",8.18,0.0595528128804113,7.34,9.1,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","46 States"
"2015",30,0.12872573319863,24.98,35.55,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","46 States"
"2015",27.1,0.128708335621579,22.41,32.36,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","46 States"
"2015",20.97,0.118904207925331,17.37,25.09,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","46 States"
"2015",13.37,0.0509721440651188,12.25,14.57,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","46 States"
"2015",45.32,0.105945555138365,40.24,50.5,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","46 States"
"2015",37.42,0.137141309441279,31.37,43.89,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","46 States"
"2015",26.55,0.107110205856437,22.66,30.84,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","46 States"
"2015",7.77,0.0382226789481667,7.25,8.32,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","46 States"
"2015",28.71,0.0936528558332771,25.1,32.6,"Black","Bisexual","Male","Black-Male","Bisexual-Male","46 States"
"2015",25.13,0.098285215960034,21.68,28.93,"Black","Homosexual","Male","Black-Male","Homosexual-Male","46 States"
"2015",19.84,0.11044438287212,16.62,23.5,"Black","Othersexual","Male","Black-Male","Othersexual-Male","46 States"
"2015",14.91,0.0292644281507315,14.2,15.65,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","46 States"
"2015",33.83,0.0526969371879006,31.56,36.18,"Black","Bisexual","Female","Black-Female","Bisexual-Female","46 States"
"2015",29.79,0.0887009680170346,26.28,33.55,"Black","Homosexual","Female","Black-Female","Homosexual-Female","46 States"
"2015",33.13,0.0805721273812844,29.73,36.72,"Black","Othersexual","Female","Black-Female","Othersexual-Female","46 States"
"2015",9.94,0.0308065944760632,9.41,10.49,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","46 States"
"2015",37.93,0.0824466000826513,34.21,41.8,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","46 States"
"2015",31.26,0.0866033375500819,27.73,35.01,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","46 States"
"2015",27.54,0.0867868300281253,24.28,31.06,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","46 States"
"2015",17.81,0.0243110479164541,17.13,18.52,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","46 States"
"2015",45.15,0.0470566809336061,42.88,47.44,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","46 States"
"2015",41.35,0.0825898106967213,37.48,45.32,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","46 States"
"2015",33.62,0.0696708564243906,30.64,36.73,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","46 States"
"2015",11.16,0.0546829023366093,10.14,12.26,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","46 States"
"2015",40.43,0.115106024710354,35.14,45.96,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","46 States"
"2015",33.21,0.123176767323944,28.09,38.76,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","46 States"
"2015",25.98,0.120965184854817,21.68,30.79,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","46 States"
"2015",20.41,0.0431764568372726,19.07,21.82,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","46 States"
"2015",50.05,0.0729806003564753,46.48,53.62,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","46 States"
"2015",46.69,0.116525277140027,41.07,52.4,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","46 States"
"2015",41.28,0.100041590938802,36.62,46.1,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","46 States"
"2015",11.21,0.0597893372805169,10.09,12.43,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","46 States"
"2015",36.03,0.122319360713528,30.71,41.72,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","46 States"
"2015",31.07,0.124670971294054,26.09,36.53,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","46 States"
"2015",22.59,0.125984413176542,18.57,27.2,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","46 States"
"2015",20.25,0.052242592891823,18.65,21.95,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","46 States"
"2015",47.32,0.0940622088489421,42.76,51.93,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","46 States"
"2015",39.05,0.132427326107073,33.08,45.37,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","46 States"
"2015",34.49,0.115886302724112,29.56,39.79,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","46 States"
"2017",9.55,0.0194630531660076,9.22,9.88,"White","Heterosexual","Male","White-Male","Heterosexual-Male","46 States"
"2017",40.28,0.0569354296609981,37.63,42.99,"White","Bisexual","Male","White-Male","Bisexual-Male","46 States"
"2017",31.44,0.0682415540370754,28.63,34.39,"White","Homosexual","Male","White-Male","Homosexual-Male","46 States"
"2017",22.45,0.0659166547893541,20.28,24.77,"White","Othersexual","Male","White-Male","Othersexual-Male","46 States"
"2017",15.06,0.0166549559616287,14.65,15.48,"White","Heterosexual","Female","White-Female","Heterosexual-Female","46 States"
"2017",50.61,0.0309405993546451,49.09,52.12,"White","Bisexual","Female","White-Female","Bisexual-Female","46 States"
"2017",44.48,0.0631875085623942,41.45,47.56,"White","Homosexual","Female","White-Female","Homosexual-Female","46 States"
"2017",32.88,0.0507889160301386,30.73,35.12,"White","Othersexual","Female","White-Female","Othersexual-Female","46 States"
"2017",10.15,0.0534450500422197,9.23,11.14,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","46 States"
"2017",30.08,0.125024270199716,25.19,35.47,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","46 States"
"2017",27.3,0.128754132238082,22.59,32.58,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","46 States"
"2017",18.81,0.113951492904067,15.63,22.46,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","46 States"
"2017",13.61,0.0497364611512244,12.5,14.8,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","46 States"
"2017",42.49,0.0933906905802169,38.09,47.01,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","46 States"
"2017",39.15,0.136043458001734,33.01,45.65,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","46 States"
"2017",25.15,0.0954995892682428,21.8,28.84,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","46 States"
"2017",9.23,0.0371026757651528,8.64,9.86,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","46 States"
"2017",32.48,0.098779388481165,28.39,36.86,"Black","Bisexual","Male","Black-Male","Bisexual-Male","46 States"
"2017",24.1,0.0995182850830132,20.71,27.84,"Black","Homosexual","Male","Black-Male","Homosexual-Male","46 States"
"2017",19.41,0.0997660587187182,16.53,22.65,"Black","Othersexual","Male","Black-Male","Othersexual-Male","46 States"
"2017",15.07,0.0315331537893102,14.3,15.88,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","46 States"
"2017",40.23,0.0521673764350686,37.8,42.71,"Black","Bisexual","Female","Black-Female","Bisexual-Female","46 States"
"2017",32.4,0.0861736332456743,28.81,36.2,"Black","Homosexual","Female","Black-Female","Homosexual-Female","46 States"
"2017",28.14,0.0789608074309832,25.12,31.38,"Black","Othersexual","Female","Black-Female","Othersexual-Female","46 States"
"2017",10.43,0.0297874344190172,9.9,10.99,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","46 States"
"2017",41.48,0.0813076552201354,37.68,45.4,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","46 States"
"2017",32.44,0.0850271738980746,28.9,36.19,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","46 States"
"2017",24.99,0.0758359676671776,22.3,27.87,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","46 States"
"2017",17.56,0.0246702992203059,16.87,18.27,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","46 States"
"2017",44.8,0.0434953443266319,42.71,46.92,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","46 States"
"2017",40.02,0.0806878794120101,36.29,43.86,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","46 States"
"2017",31.63,0.0621116100000795,29.06,34.32,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","46 States"
"2017",12.57,0.0502501845102388,11.53,13.69,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","46 States"
"2017",44.13,0.110108125535959,38.89,49.5,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","46 States"
"2017",30.27,0.121367157141333,25.49,35.51,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","46 States"
"2017",25.61,0.121322376700879,21.35,30.39,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","46 States"
"2017",21.2,0.0414252751658471,19.88,22.59,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","46 States"
"2017",53.4,0.0660814690764573,50.17,56.61,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","46 States"
"2017",44.06,0.11247407133396,38.72,49.54,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","46 States"
"2017",35.9,0.0937419783960512,31.79,40.23,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","46 States"
"2017",11.34,0.0613212839928947,10.18,12.6,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","46 States"
"2017",37.7,0.119013197452315,32.4,43.32,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","46 States"
"2017",29.34,0.127099483749451,24.46,34.76,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","46 States"
"2017",23.48,0.122407283824454,19.45,28.06,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","46 States"
"2017",18.94,0.0562550398372967,17.3,20.69,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","46 States"
"2017",47.25,0.0912058424639612,42.83,51.72,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","46 States"
"2017",43.27,0.129491995805937,37.17,49.57,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","46 States"
"2017",30.13,0.120734957464393,25.39,35.33,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","46 States"
"2019",11.27,0.0178765171143806,10.93,11.63,"White","Heterosexual","Male","White-Male","Heterosexual-Male","46 States"
"2019",43.08,0.0519894250791005,40.6,45.59,"White","Bisexual","Male","White-Male","Bisexual-Male","46 States"
"2019",30.7,0.0682060012666762,27.93,33.62,"White","Homosexual","Male","White-Male","Homosexual-Male","46 States"
"2019",23.38,0.0668316777105915,21.11,25.8,"White","Othersexual","Male","White-Male","Othersexual-Male","46 States"
"2019",16.59,0.0161068266934717,16.16,17.03,"White","Heterosexual","Female","White-Female","Heterosexual-Female","46 States"
"2019",49.92,0.0289238892384961,48.51,51.34,"White","Bisexual","Female","White-Female","Bisexual-Female","46 States"
"2019",43.45,0.0611893080624583,40.53,46.42,"White","Homosexual","Female","White-Female","Homosexual-Female","46 States"
"2019",31.81,0.0496652921563173,29.74,33.96,"White","Othersexual","Female","White-Female","Othersexual-Female","46 States"
"2019",10.47,0.0541678376244313,9.51,11.5,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","46 States"
"2019",34.9,0.125834435870231,29.52,40.69,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","46 States"
"2019",27.98,0.129976046373429,23.15,33.39,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","46 States"
"2019",18.74,0.118380313248115,15.46,22.53,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","46 States"
"2019",15.47,0.0491126305577206,14.25,16.77,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","46 States"
"2019",42.54,0.0897144371637395,38.31,46.88,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","46 States"
"2019",39.06,0.131959116137208,33.11,45.36,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","46 States"
"2019",28.42,0.102642671820522,24.51,32.69,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","46 States"
"2019",10.37,0.0358715508349497,9.73,11.04,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","46 States"
"2019",34.07,0.0985276149244966,29.87,38.53,"Black","Bisexual","Male","Black-Male","Bisexual-Male","46 States"
"2019",25.07,0.106157344303654,21.37,29.18,"Black","Homosexual","Male","Black-Male","Homosexual-Male","46 States"
"2019",20.96,0.104200924219448,17.77,24.54,"Black","Othersexual","Male","Black-Male","Othersexual-Male","46 States"
"2019",15.95,0.0314624872209058,15.14,16.79,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","46 States"
"2019",42.91,0.0517280347603393,40.45,45.41,"Black","Bisexual","Female","Black-Female","Bisexual-Female","46 States"
"2019",34.31,0.0893839529693103,30.48,38.36,"Black","Homosexual","Female","Black-Female","Homosexual-Female","46 States"
"2019",28.79,0.0847697839944133,25.51,32.31,"Black","Othersexual","Female","Black-Female","Othersexual-Female","46 States"
"2019",11.56,0.0276792431673819,11.02,12.13,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","46 States"
"2019",38.56,0.0756226323862809,35.12,42.13,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","46 States"
"2019",33.57,0.0857333222666565,29.93,37.41,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","46 States"
"2019",24.31,0.0825791819539979,21.45,27.41,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","46 States"
"2019",17.46,0.0242006693891722,16.79,18.15,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","46 States"
"2019",44.61,0.0407169503995554,42.64,46.59,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","46 States"
"2019",42.36,0.0793038082405284,38.62,46.2,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","46 States"
"2019",35.18,0.0631845593661155,32.41,38.06,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","46 States"
"2019",14.08,0.0486369416741624,12.97,15.27,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","46 States"
"2019",45.87,0.108487402435384,40.66,51.18,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","46 States"
"2019",34.81,0.128018201795522,29.35,40.69,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","46 States"
"2019",25.96,0.122668116905164,21.61,30.84,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","46 States"
"2019",21.87,0.0420279542231885,20.5,23.31,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","46 States"
"2019",54.44,0.0649076734888611,51.27,57.57,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","46 States"
"2019",48.82,0.109098137900521,43.51,54.16,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","46 States"
"2019",38.38,0.0998910688750351,33.87,43.1,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","46 States"
"2019",12.06,0.0608225903677092,10.85,13.38,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","46 States"
"2019",41.25,0.13088160310548,35.2,47.57,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","46 States"
"2019",32.13,0.128957783185261,26.88,37.87,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","46 States"
"2019",24.35,0.118703786274336,20.32,28.89,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","46 States"
"2019",20.33,0.0556215583681762,18.63,22.16,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","46 States"
"2019",50.23,0.0927290782830332,45.7,54.76,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","46 States"
"2019",43.59,0.135864086186543,37.19,50.21,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","46 States"
"2019",34.01,0.117535859695251,29.05,39.36,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","46 States"
"2021",11.22,0.0201598626927877,10.83,11.62,"White","Heterosexual","Male","White-Male","Heterosexual-Male","46 States"
"2021",38.62,0.0509184138104591,36.29,41.01,"White","Bisexual","Male","White-Male","Bisexual-Male","46 States"
"2021",35.74,0.0715548230218737,32.59,39.02,"White","Homosexual","Male","White-Male","Homosexual-Male","46 States"
"2021",18.43,0.034369139044206,17.44,19.47,"White","Othersexual","Male","White-Male","Othersexual-Male","46 States"
"2021",17.59,0.0192505201934435,17.05,18.14,"White","Heterosexual","Female","White-Female","Heterosexual-Female","46 States"
"2021",49.3,0.0278809345614126,47.93,50.66,"White","Bisexual","Female","White-Female","Bisexual-Female","46 States"
"2021",49.62,0.0535442014176147,47,52.25,"White","Homosexual","Female","White-Female","Homosexual-Female","46 States"
"2021",33.21,0.024457103916925,32.16,34.28,"White","Othersexual","Female","White-Female","Othersexual-Female","46 States"
"2021",10.93,0.0676826767010395,9.71,12.3,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","46 States"
"2021",33.65,0.133410363233881,28.08,39.71,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","46 States"
"2021",27.69,0.139513421682869,22.56,33.48,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","46 States"
"2021",19.12,0.105981428581529,16.11,22.54,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","46 States"
"2021",16.3,0.0661857435076368,14.61,18.15,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","46 States"
"2021",43.28,0.0910677080472633,38.96,47.71,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","46 States"
"2021",39.17,0.134137263593287,33.11,45.58,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","46 States"
"2021",26.2,0.0845968391099162,23.12,29.53,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","46 States"
"2021",9.26,0.0394290562915097,8.63,9.93,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","46 States"
"2021",31.83,0.0965340655864761,27.87,36.07,"Black","Bisexual","Male","Black-Male","Bisexual-Male","46 States"
"2021",27.6,0.104080857889689,23.72,31.86,"Black","Homosexual","Male","Black-Male","Homosexual-Male","46 States"
"2021",16.25,0.066260771549351,14.56,18.1,"Black","Othersexual","Male","Black-Male","Othersexual-Male","46 States"
"2021",18.03,0.0354255507420766,17.03,19.08,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","46 States"
"2021",43.24,0.0485935811225094,40.92,45.59,"Black","Bisexual","Female","Black-Female","Bisexual-Female","46 States"
"2021",40.87,0.082633079402093,37.02,44.84,"Black","Homosexual","Female","Black-Female","Homosexual-Female","46 States"
"2021",33.14,0.0459361078373902,31.17,35.16,"Black","Othersexual","Female","Black-Female","Othersexual-Female","46 States"
